user_id,purchase,pay_dt,media_source
739497de,0.99,2021-10-09,Google Adwords
739497de,0.99,2021-10-09,Google Adwords
739497de,0.99,2021-10-09,Google Adwords
739497de,0.99,2021-10-09,Google Adwords
73be8d7a,0.99,2021-10-25,Facebook Ads
73be8d7a,0.99,2021-10-25,Facebook Ads
73be8d7a,0.99,2021-10-26,Facebook Ads
73be8d7a,0.99,2021-10-25,Facebook Ads
73d6e54d,0.99,2021-10-05,Facebook Ads
73dd51a0,0.99,2021-10-10,Facebook Ads
73dd51a0,0.99,2021-10-10,Facebook Ads
73f3c496,0.99,2021-10-11,Facebook Ads
73f3c496,0.99,2021-10-11,Facebook Ads
73f957c3,0.99,2021-10-29,Facebook Ads
73f957c3,0.99,2021-10-29,Facebook Ads
740fe59a,4.99,2021-11-01,Google Adwords
740fe59a,0.99,2021-11-02,Google Adwords
741bed60,0.99,2021-11-07,Facebook Ads
741bed60,0.99,2021-11-06,Facebook Ads
741da7dc,2.99,2021-10-08,Google Adwords
743d02ff,0.99,2021-10-27,Facebook Ads
746b3411,0.99,2021-10-06,Google Adwords
746b3411,0.99,2021-10-06,Google Adwords
7474eaff,0.99,2021-11-07,Facebook Ads
74788a3c,0.99,2021-10-05,Facebook Ads
74788a3c,0.99,2021-10-05,Facebook Ads
747a3543,0.99,2021-10-28,Facebook Ads
747a3543,0.99,2021-11-08,Facebook Ads
747a9b94,4.99,2021-10-10,organic
748b755a,0.99,2021-10-10,Google Adwords
748dbb7e,0.99,2021-10-11,Facebook Ads
748dbb7e,0.99,2021-10-11,Facebook Ads
749d075a,0.99,2021-10-17,Facebook Ads
74a24ac0,0.99,2021-10-10,Facebook Ads
74a24ac0,0.99,2021-10-10,Facebook Ads
74b1e3a7,0.99,2021-10-09,Google Adwords
74b1e3a7,0.99,2021-10-09,Google Adwords
74b1e3a7,0.99,2021-10-09,Google Adwords
74b1e3a7,0.99,2021-10-09,Google Adwords
74cf79db,0.99,2021-10-04,Facebook Ads
74cf79db,0.99,2021-10-04,Facebook Ads
74d8874f,0.99,2021-10-04,Google Adwords
74d8874f,0.99,2021-10-04,Google Adwords
75682cb1,0.99,2021-10-15,Facebook Ads
75682cb1,0.99,2021-10-15,Facebook Ads
75a0affc,0.99,2021-10-20,Facebook Ads
75a91119,2.99,2021-10-09,Facebook Ads
76109519,2.99,2021-10-16,Facebook Ads
76109519,0.99,2021-10-16,Facebook Ads
76138eb1,0.99,2021-10-15,Facebook Ads
761c2f62,0.99,2021-10-08,Facebook Ads
761c2f62,0.99,2021-10-13,Facebook Ads
762dda6f,0.99,2021-10-14,Google Adwords
762dda6f,0.99,2021-10-14,Google Adwords
762dda6f,0.99,2021-10-14,Google Adwords
7674f0bb,0.99,2021-10-14,Google Adwords
7674f0bb,0.99,2021-10-14,Google Adwords
7674f0bb,0.99,2021-10-11,Google Adwords
7674f0bb,0.99,2021-10-11,Google Adwords
7674f0bb,0.99,2021-10-11,Google Adwords
7674f0bb,0.99,2021-10-14,Google Adwords
7674f0bb,0.99,2021-10-14,Google Adwords
76a3c5a0,0.99,2021-10-20,Google Adwords
76a3c5a0,4.99,2021-10-18,Google Adwords
76a3c5a0,0.99,2021-10-20,Google Adwords
770c1465,0.99,2021-10-06,Facebook Ads
770c1465,0.99,2021-10-06,Facebook Ads
770c7029,0.99,2021-10-12,Facebook Ads
770c7029,0.99,2021-10-12,Facebook Ads
7712309c,0.99,2021-10-09,Facebook Ads
7712309c,0.99,2021-10-09,Facebook Ads
7712309c,0.99,2021-10-09,Facebook Ads
77362d38,0.99,2021-10-07,organic
77362d38,0.99,2021-10-07,organic
77362d38,0.99,2021-10-07,organic
7742e3ee,0.99,2021-10-24,Google Adwords
7742e3ee,0.99,2021-10-28,Google Adwords
7742e3ee,0.99,2021-10-28,Google Adwords
775b1112,0.99,2021-10-23,Google Adwords
775c172b,0.99,2021-11-07,Google Adwords
777cae16,0.99,2021-10-16,Facebook Ads
778252de,0.99,2021-10-24,Facebook Ads
778252de,0.99,2021-10-24,Facebook Ads
7799cdbe,0.99,2021-10-28,Google Adwords
779d5157,0.99,2021-10-10,Facebook Ads
779d5157,0.99,2021-10-10,Facebook Ads
77b76610,0.99,2021-10-08,Google Adwords
77d695cd,0.99,2021-10-27,Facebook Ads
77d695cd,0.99,2021-10-27,Facebook Ads
78273168,2.99,2021-10-19,Facebook Ads
78513432,0.99,2021-10-12,Google Adwords
78513432,0.99,2021-10-12,Google Adwords
78513432,0.99,2021-10-12,Google Adwords
786cc513,0.99,2021-10-13,Facebook Ads
787974e1,2.99,2021-10-23,Google Adwords
787974e1,2.99,2021-10-24,Google Adwords
788363e2,0.99,2021-10-14,Facebook Ads
788363e2,0.99,2021-10-14,Facebook Ads
7891ffef,0.99,2021-10-10,Google Adwords
78c63d29,0.99,2021-10-06,Facebook Ads
78c6ac79,0.99,2021-10-17,Google Adwords
78c6ac79,0.99,2021-10-18,Google Adwords
78c6ac79,0.99,2021-10-17,Google Adwords
78ce0801,0.99,2021-11-02,Google Adwords
78ce0801,2.99,2021-10-31,Google Adwords
78d57dd2,0.99,2021-10-23,Facebook Ads
78d57dd2,0.99,2021-10-26,Facebook Ads
78d8d4f6,0.99,2021-10-04,Facebook Ads
78d8d4f6,2.99,2021-10-04,Facebook Ads
78d8d4f6,0.99,2021-10-04,Facebook Ads
78df28a5,9.99,2021-10-03,organic
78df28a5,0.99,2021-10-03,organic
78df5a76,0.99,2021-11-06,Facebook Ads
790b59fe,0.99,2021-10-10,Facebook Ads
790b59fe,0.99,2021-10-11,Facebook Ads
7921ef67,0.99,2021-10-25,Facebook Ads
7921ef67,0.99,2021-10-24,Facebook Ads
793658ba,2.99,2021-10-19,Google Adwords
7937fc7e,0.99,2021-10-02,Facebook Ads
7937fc7e,0.99,2021-10-02,Facebook Ads
7937fc7e,0.99,2021-10-02,Facebook Ads
79a471d1,0.99,2021-10-27,organic
79a471d1,9.99,2021-10-29,organic
79a471d1,4.99,2021-10-27,organic
79be0854,9.99,2021-10-16,Google Adwords
79be0854,4.99,2021-10-15,Google Adwords
79c33706,4.99,2021-11-19,Google Adwords
79c33706,0.99,2021-11-08,Google Adwords
79c7f639,0.99,2021-10-14,Facebook Ads
79c7f639,0.99,2021-10-14,Facebook Ads
79d9736f,2.99,2021-10-05,Facebook Ads
79d9736f,0.99,2021-10-04,Facebook Ads
79e3f194,0.99,2021-10-11,Facebook Ads
79e3f194,0.99,2021-10-12,Facebook Ads
79e3f194,0.99,2021-10-11,Facebook Ads
79e3f194,0.99,2021-10-12,Facebook Ads
79e3f194,0.99,2021-10-11,Facebook Ads
79e3f194,0.99,2021-10-12,Facebook Ads
79e8942d,0.99,2021-11-21,Google Adwords
79f2cea0,0.99,2021-10-02,Facebook Ads
79fda9ce,0.99,2021-10-07,Facebook Ads
79fda9ce,0.99,2021-10-07,Facebook Ads
7a2bd40b,0.99,2021-11-02,Facebook Ads
7a32e885,0.99,2021-10-27,Google Adwords
7a32e885,2.99,2021-10-28,Google Adwords
7a360f6e,0.99,2021-10-22,Facebook Ads
7a3b3b41,0.99,2021-10-10,Facebook Ads
7a3cb0d9,0.99,2021-10-11,Facebook Ads
7a56eea8,0.99,2021-10-04,Google Adwords
7a56eea8,0.99,2021-10-04,Google Adwords
7a61c35e,0.99,2021-10-15,Facebook Ads
7a61c35e,0.99,2021-10-16,Facebook Ads
7a731920,0.99,2021-10-26,Facebook Ads
7aa52a7f,0.99,2021-10-01,Facebook Ads
7aa52a7f,0.99,2021-10-01,Facebook Ads
7aa97179,0.99,2021-10-19,Google Adwords
7aa97179,9.99,2021-10-19,Google Adwords
7aad29f7,0.99,2021-10-09,Google Adwords
7ad3edb1,0.99,2021-10-12,Facebook Ads
7adf11aa,0.99,2021-10-10,Facebook Ads
7af443dd,0.99,2021-10-22,Facebook Ads
7af443dd,0.99,2021-10-22,Facebook Ads
7af80662,0.99,2021-10-16,Facebook Ads
7b161f30,0.99,2021-10-13,Google Adwords
7b1a6746,0.99,2021-10-10,Facebook Ads
7b1a6746,0.99,2021-10-09,Facebook Ads
7b1a6746,0.99,2021-10-10,Facebook Ads
7b1aba04,0.99,2021-10-22,Google Adwords
7b1aba04,0.99,2021-10-22,Google Adwords
7b27ec7f,0.99,2021-10-17,Facebook Ads
7b2b1f05,0.99,2021-10-06,Facebook Ads
7b2b1f05,2.99,2021-10-04,Facebook Ads
7b33551d,0.99,2021-10-17,Google Adwords
7b48f71c,0.99,2021-10-20,Google Adwords
7b61cd4a,0.99,2021-10-20,Facebook Ads
7b6c1a87,0.99,2021-10-15,organic
7b75320a,0.99,2021-10-24,Google Adwords
7bb5c2c5,2.99,2021-10-02,Facebook Ads
7bb5c2c5,0.99,2021-10-05,Facebook Ads
7bb5c2c5,2.99,2021-10-03,Facebook Ads
7bc65043,2.99,2021-10-07,Facebook Ads
7bc65043,0.99,2021-10-07,Facebook Ads
7bed289d,0.99,2021-10-14,Google Adwords
7bed289d,4.99,2021-10-14,Google Adwords
7bed289d,0.99,2021-10-14,Google Adwords
7bed289d,0.99,2021-10-14,Google Adwords
7beea511,9.99,2021-10-09,Facebook Ads
7c20f18a,0.99,2021-10-16,Facebook Ads
7c20f18a,0.99,2021-10-16,Facebook Ads
7c538c92,0.99,2021-10-07,Facebook Ads
7c538c92,0.99,2021-10-08,Facebook Ads
7c59e94c,0.99,2021-10-25,Google Adwords
7c65e78d,0.99,2021-10-12,Google Adwords
7c924f6f,0.99,2021-11-06,Google Adwords
7c924f6f,4.99,2021-10-21,Google Adwords
7ca68775,0.99,2021-10-27,Facebook Ads
7ca68775,0.99,2021-10-27,Facebook Ads
7cc78de0,0.99,2021-10-14,Facebook Ads
7cc78de0,0.99,2021-10-14,Facebook Ads
7cce939b,0.99,2021-10-19,organic
7cce939b,0.99,2021-10-22,organic
7cdcb9ae,0.99,2021-10-29,Google Adwords
7ceae415,4.99,2021-11-04,Google Adwords
7ceae415,2.99,2021-11-06,Google Adwords
7ceec190,0.99,2021-10-12,Google Adwords
7cf2a8d5,0.99,2021-10-14,Facebook Ads
7cf2a8d5,0.99,2021-10-14,Facebook Ads
7cf2a8d5,0.99,2021-10-14,Facebook Ads
7cf2a8d5,2.99,2021-10-14,Facebook Ads
7d010a8d,2.99,2021-10-02,Facebook Ads
7d339767,0.99,2021-10-29,Google Adwords
7d37e28c,0.99,2021-10-06,Google Adwords
7d5514cf,0.99,2021-10-15,organic
7d5f6e63,0.99,2021-10-13,Facebook Ads
7d5f6e63,0.99,2021-10-12,Facebook Ads
7d7ead05,0.99,2021-10-21,Facebook Ads
7d7ead05,0.99,2021-10-19,Facebook Ads
7d7ead05,0.99,2021-10-21,Facebook Ads
7d8aa821,0.99,2021-10-23,Google Adwords
7d930426,0.99,2021-10-27,Facebook Ads
7d9ac2e4,0.99,2021-10-05,Google Adwords
7d9ac2e4,4.99,2021-10-07,Google Adwords
7d9f9126,0.99,2021-10-20,Facebook Ads
7da01c11,2.99,2021-10-15,Facebook Ads
7da01c11,0.99,2021-10-16,Facebook Ads
7db25b74,0.99,2021-10-26,Google Adwords
7db25b74,0.99,2021-10-26,Google Adwords
7dba7bf7,0.99,2021-10-08,Facebook Ads
7dba7bf7,2.99,2021-10-08,Facebook Ads
7dba7bf7,0.99,2021-10-08,Facebook Ads
7de47f2b,4.99,2021-11-01,Facebook Ads
7ded424b,0.99,2021-10-07,Google Adwords
7ded424b,2.99,2021-10-07,Google Adwords
7ded424b,0.99,2021-10-07,Google Adwords
7ded424b,0.99,2021-10-07,Google Adwords
7ded424b,0.99,2021-10-07,Google Adwords
7ded424b,0.99,2021-10-07,Google Adwords
7e08f4e4,0.99,2021-10-16,Google Adwords
7e0c1811,0.99,2021-10-22,Google Adwords
7e0c1811,0.99,2021-10-20,Google Adwords
7e1aba80,0.99,2021-10-30,Google Adwords
7e1aba80,0.99,2021-10-30,Google Adwords
7e1aba80,2.99,2021-10-30,Google Adwords
7e611466,0.99,2021-10-05,Facebook Ads
7e611466,0.99,2021-10-05,Facebook Ads
7e611466,0.99,2021-10-05,Facebook Ads
7e611466,0.99,2021-10-05,Facebook Ads
7e65daca,0.99,2021-10-31,Google Adwords
7ea0e5df,0.99,2021-10-20,Google Adwords
7ea0e5df,0.99,2021-10-20,Google Adwords
7ecf2dd7,0.99,2021-10-10,Facebook Ads
7ecf2dd7,0.99,2021-10-10,Facebook Ads
7edb712a,0.99,2021-10-02,Facebook Ads
7ef3cdf9,0.99,2021-10-10,Google Adwords
7f0044e4,0.99,2021-10-03,Google Adwords
7f17acc3,0.99,2021-11-06,Google Adwords
7f17acc3,0.99,2021-11-06,Google Adwords
7f26c839,2.99,2021-10-07,Google Adwords
7f26c839,2.99,2021-10-07,Google Adwords
7f3a90f3,0.99,2021-10-23,Google Adwords
7f3a90f3,0.99,2021-10-23,Google Adwords
7f4fd628,0.99,2021-10-06,Facebook Ads
7f7740ee,0.99,2021-10-07,Facebook Ads
7f7740ee,0.99,2021-10-09,Facebook Ads
7f7eea99,0.99,2021-10-24,Facebook Ads
7f7eea99,0.99,2021-10-24,Facebook Ads
7f7eea99,0.99,2021-10-25,Facebook Ads
7f7eea99,4.99,2021-10-20,Facebook Ads
7f7eea99,0.99,2021-10-16,Facebook Ads
7f843938,0.99,2021-10-15,Facebook Ads
7f9b4c9e,0.99,2021-10-10,Google Adwords
7fa08075,0.99,2021-10-03,Google Adwords
7fa08075,0.99,2021-10-03,Google Adwords
7fdfcffa,0.99,2021-10-19,Facebook Ads
7fe0b3ff,0.99,2021-10-14,Facebook Ads
7fe99cda,0.99,2021-10-10,Facebook Ads
7fe99cda,0.99,2021-10-10,Facebook Ads
7fe99cda,0.99,2021-10-10,Facebook Ads
7fe99cda,0.99,2021-10-10,Facebook Ads
7ff970c4,0.99,2021-10-17,Facebook Ads
7ff970c4,4.99,2021-10-17,Facebook Ads
802aa2bb,0.99,2021-10-14,Facebook Ads
802aa2bb,0.99,2021-10-14,Facebook Ads
802e5c8b,0.99,2021-10-28,Google Adwords
802e5c8b,0.99,2021-10-28,Google Adwords
806badb3,0.99,2021-10-13,Google Adwords
806badb3,0.99,2021-10-13,Google Adwords
807d3487,0.99,2021-10-09,Facebook Ads
807d3487,0.99,2021-10-21,Facebook Ads
807d3487,9.99,2021-10-21,Facebook Ads
808539ec,0.99,2021-10-27,Facebook Ads
808539ec,4.99,2021-10-27,Facebook Ads
808539ec,0.99,2021-10-27,Facebook Ads
809f2a48,0.99,2021-11-07,Facebook Ads
809f2a48,2.99,2021-11-08,Facebook Ads
809f2a48,0.99,2021-11-07,Facebook Ads
80ac71d9,0.99,2021-10-11,Google Adwords
80ac71d9,0.99,2021-10-08,Google Adwords
80cd3f3d,0.99,2021-10-27,Google Adwords
8119884a,0.99,2021-10-19,Google Adwords
811b04f7,0.99,2021-10-18,Google Adwords
811b614a,0.99,2021-10-02,Google Adwords
811b614a,0.99,2021-10-02,Google Adwords
81357a73,0.99,2021-10-09,Google Adwords
813bab2f,2.99,2021-10-31,Facebook Ads
813d5f13,0.99,2021-10-07,Facebook Ads
8162b5b4,0.99,2021-10-10,Facebook Ads
8165f875,0.99,2021-10-06,Google Adwords
81924c2a,4.99,2021-10-22,Google Adwords
81924c2a,2.99,2021-10-22,Google Adwords
81d890c6,0.99,2021-10-10,Google Adwords
81eeba74,0.99,2021-10-04,organic
81eeba74,2.99,2021-10-15,organic
81fa263e,0.99,2021-10-04,Google Adwords
81fa263e,0.99,2021-10-03,Google Adwords
81fbaa6b,0.99,2021-10-10,Facebook Ads
8209fbc4,0.99,2021-10-18,Google Adwords
8209fbc4,0.99,2021-10-18,Google Adwords
820b1615,0.99,2021-10-01,Google Adwords
820b1615,0.99,2021-10-01,Google Adwords
820b1615,0.99,2021-10-01,Google Adwords
8216e2e1,0.99,2021-10-17,Google Adwords
821c12a7,4.99,2021-10-21,Facebook Ads
822fbccd,0.99,2021-10-20,Facebook Ads
822fbccd,0.99,2021-10-20,Facebook Ads
8235c825,0.99,2021-10-01,Facebook Ads
8235c825,0.99,2021-10-01,Facebook Ads
82454978,0.99,2021-10-18,Facebook Ads
82454978,0.99,2021-10-18,Facebook Ads
824d886e,0.99,2021-10-20,Facebook Ads
827bf65f,0.99,2021-10-26,Facebook Ads
827bf65f,0.99,2021-10-26,Facebook Ads
82801339,0.99,2021-10-24,Google Adwords
828a9f09,4.99,2021-10-17,Google Adwords
828a9f09,0.99,2021-10-17,Google Adwords
82973b82,0.99,2021-10-06,Facebook Ads
82973b82,0.99,2021-10-06,Facebook Ads
82973b82,0.99,2021-10-06,Facebook Ads
829e7703,0.99,2021-10-13,Facebook Ads
82a1e0fc,0.99,2021-10-23,Google Adwords
82a971c2,0.99,2021-10-14,Google Adwords
82a971c2,0.99,2021-10-14,Google Adwords
82c1bda4,0.99,2021-10-08,Facebook Ads
82c1bda4,0.99,2021-10-08,Facebook Ads
82c1bda4,0.99,2021-10-08,Facebook Ads
82e17a23,0.99,2021-10-03,Google Adwords
82e17a23,0.99,2021-10-03,Google Adwords
83414350,0.99,2021-10-22,Google Adwords
83414350,2.99,2021-10-22,Google Adwords
83414350,0.99,2021-10-22,Google Adwords
8342a45c,0.99,2021-11-04,Google Adwords
8342a45c,2.99,2021-11-06,Google Adwords
83766983,0.99,2021-10-05,Facebook Ads
83766983,0.99,2021-10-06,Facebook Ads
838c7327,0.99,2021-10-04,Facebook Ads
83b5ce41,0.99,2021-10-27,Google Adwords
83becae6,2.99,2021-10-03,Facebook Ads
83becae6,0.99,2021-10-03,Facebook Ads
83cdd5c6,0.99,2021-10-24,Google Adwords
83e30a4e,0.99,2021-10-04,Facebook Ads
83ee2402,0.99,2021-10-04,Facebook Ads
83ee2402,0.99,2021-10-04,Facebook Ads
840f5ab2,0.99,2021-10-15,Google Adwords
840f5ab2,2.99,2021-10-26,Google Adwords
8413ac46,0.99,2021-10-04,Google Adwords
8413ac46,2.99,2021-10-04,Google Adwords
8424128d,0.99,2021-11-01,Google Adwords
84301e7e,0.99,2021-10-29,Google Adwords
8437db08,0.99,2021-10-29,Facebook Ads
846880af,0.99,2021-10-05,Google Adwords
847dab9e,0.99,2021-10-03,Google Adwords
8484c3f8,0.99,2021-10-24,Google Adwords
8484c3f8,0.99,2021-10-24,Google Adwords
8489f96b,0.99,2021-10-18,Google Adwords
8489f96b,0.99,2021-10-18,Google Adwords
8489f96b,0.99,2021-10-18,Google Adwords
84af7851,0.99,2021-11-03,organic
84c26493,0.99,2021-10-07,Google Adwords
84c26493,0.99,2021-10-07,Google Adwords
8503cf94,0.99,2021-10-28,Facebook Ads
8503cf94,0.99,2021-10-28,Facebook Ads
8508526a,0.99,2021-10-31,Google Adwords
8508526a,0.99,2021-10-31,Google Adwords
8520eeb4,0.99,2021-10-21,Facebook Ads
856771b3,0.99,2021-10-22,Google Adwords
856771b3,4.99,2021-10-22,Google Adwords
85aa7ab6,0.99,2021-10-22,Facebook Ads
85aa7ab6,0.99,2021-10-23,Facebook Ads
85b7480c,0.99,2021-10-11,Facebook Ads
85c8b629,0.99,2021-10-10,Google Adwords
85c8b629,0.99,2021-10-11,Google Adwords
85f90869,2.99,2021-10-12,Facebook Ads
85f90869,0.99,2021-10-12,Facebook Ads
85f90869,0.99,2021-10-12,Facebook Ads
86071583,0.99,2021-10-08,Google Adwords
86071583,0.99,2021-10-08,Google Adwords
861061dc,2.99,2021-10-04,Facebook Ads
86208a11,0.99,2021-10-18,Facebook Ads
86248802,0.99,2021-10-04,Facebook Ads
86248802,0.99,2021-10-04,Facebook Ads
86248802,0.99,2021-10-04,Facebook Ads
86248802,0.99,2021-10-04,Facebook Ads
862acf47,0.99,2021-10-23,Facebook Ads
8630e85f,4.99,2021-10-26,Facebook Ads
8630e85f,0.99,2021-10-26,Facebook Ads
863a072f,0.99,2021-10-09,Facebook Ads
863a7127,0.99,2021-10-03,Google Adwords
863a7127,0.99,2021-10-03,Google Adwords
863a7127,0.99,2021-10-03,Google Adwords
86401bd7,0.99,2021-11-01,Google Adwords
86401bd7,0.99,2021-11-08,Google Adwords
86684b8b,0.99,2021-10-26,Facebook Ads
86684b8b,0.99,2021-10-25,Facebook Ads
86825b61,0.99,2021-10-20,Google Adwords
86825b61,0.99,2021-10-27,Google Adwords
86967834,2.99,2021-10-22,organic
86a19244,0.99,2021-10-25,Google Adwords
86bac479,0.99,2021-10-06,Google Adwords
86e7adb2,0.99,2021-10-10,Facebook Ads
86e7adb2,0.99,2021-10-10,Facebook Ads
86e7adb2,0.99,2021-10-10,Facebook Ads
86e7adb2,0.99,2021-10-10,Facebook Ads
86e7adb2,4.99,2021-10-10,Facebook Ads
86f44993,0.99,2021-10-27,organic
86f44993,2.99,2021-10-27,organic
870a8c67,4.99,2021-10-28,Google Adwords
87108be7,4.99,2021-10-10,Facebook Ads
87108be7,0.99,2021-10-10,Facebook Ads
87108be7,0.99,2021-10-10,Facebook Ads
873b58ea,0.99,2021-10-04,Google Adwords
873b58ea,0.99,2021-10-04,Google Adwords
873b58ea,0.99,2021-10-04,Google Adwords
873b58ea,0.99,2021-10-04,Google Adwords
873c321c,0.99,2021-10-01,Facebook Ads
874c76f8,0.99,2021-10-01,Facebook Ads
874fc495,0.99,2021-10-09,Google Adwords
8754165c,2.99,2021-10-15,Google Adwords
8754165c,0.99,2021-10-15,Google Adwords
877575b6,0.99,2021-10-24,Google Adwords
878aa25f,0.99,2021-10-22,Facebook Ads
879345de,9.99,2021-10-15,Facebook Ads
879345de,0.99,2021-10-15,Facebook Ads
879345de,0.99,2021-10-15,Facebook Ads
879345de,0.99,2021-10-15,Facebook Ads
87a9a340,0.99,2021-10-13,Facebook Ads
87aad885,2.99,2021-10-17,Facebook Ads
87c21baa,0.99,2021-10-11,Facebook Ads
87c21baa,0.99,2021-10-11,Facebook Ads
87d45624,0.99,2021-10-24,Google Adwords
87d45624,0.99,2021-10-24,Google Adwords
87d9ce3b,0.99,2021-10-15,organic
87d9ce3b,0.99,2021-10-15,organic
87e06582,0.99,2021-10-07,Facebook Ads
87e06582,0.99,2021-10-07,Facebook Ads
87e06582,0.99,2021-10-07,Facebook Ads
8816cad7,0.99,2021-10-16,Google Adwords
8866ae6e,0.99,2021-10-03,Google Adwords
886a593b,0.99,2021-10-17,Google Adwords
886a593b,0.99,2021-10-17,Google Adwords
888979d8,0.99,2021-10-04,Google Adwords
8898bc58,0.99,2021-10-27,Google Adwords
8898bc58,0.99,2021-10-28,Google Adwords
8898bc58,0.99,2021-10-28,Google Adwords
8898bc58,2.99,2021-10-28,Google Adwords
889d9d97,0.99,2021-10-05,Google Adwords
88a0b070,0.99,2021-10-08,Google Adwords
88a0b070,0.99,2021-10-08,Google Adwords
88cf083a,0.99,2021-11-09,Google Adwords
88cf083a,0.99,2021-11-03,Google Adwords
88d767d5,2.99,2021-10-24,Facebook Ads
88d9d83c,0.99,2021-10-05,Google Adwords
88d9d83c,0.99,2021-10-05,Google Adwords
88e16340,0.99,2021-11-19,Facebook Ads
88e16340,0.99,2021-11-02,Facebook Ads
88e97afc,0.99,2021-10-14,Facebook Ads
88e97afc,0.99,2021-10-14,Facebook Ads
890f43a0,0.99,2021-10-29,Facebook Ads
890f43a0,0.99,2021-10-29,Facebook Ads
890f43a0,0.99,2021-10-30,Facebook Ads
8924ec87,9.99,2021-10-27,Google Adwords
8924ec87,0.99,2021-10-24,Google Adwords
89260768,0.99,2021-10-28,Google Adwords
89260768,0.99,2021-10-28,Google Adwords
89260768,0.99,2021-10-28,Google Adwords
8927e996,0.99,2021-10-23,organic
89363d27,0.99,2021-10-31,Google Adwords
89363d27,0.99,2021-10-31,Google Adwords
89374341,0.99,2021-10-15,Facebook Ads
89374341,0.99,2021-10-15,Facebook Ads
89374341,0.99,2021-10-15,Facebook Ads
89b60a07,0.99,2021-10-21,Facebook Ads
89e0d6f8,0.99,2021-10-19,Facebook Ads
89e62043,0.99,2021-10-13,Google Adwords
89e62043,0.99,2021-10-13,Google Adwords
89e99bc4,0.99,2021-10-18,Facebook Ads
89e99bc4,0.99,2021-10-23,Facebook Ads
89e99bc4,2.99,2021-10-18,Facebook Ads
89f37b83,0.99,2021-10-17,Facebook Ads
8a11f2b7,0.99,2021-10-30,Facebook Ads
8a1df29a,2.99,2021-10-14,Google Adwords
8a3a0759,2.99,2021-10-29,Google Adwords
8a3a0759,0.99,2021-10-29,Google Adwords
8a4bed56,0.99,2021-10-31,Facebook Ads
8a613e1d,0.99,2021-10-02,Facebook Ads
8a613e1d,0.99,2021-10-02,Facebook Ads
8a793310,0.99,2021-10-27,Google Adwords
8a991a41,0.99,2021-10-03,Facebook Ads
8a991a41,2.99,2021-10-04,Facebook Ads
8a991a41,0.99,2021-10-03,Facebook Ads
8a9927e6,0.99,2021-11-05,Facebook Ads
8a9927e6,0.99,2021-10-29,Facebook Ads
8acae22e,0.99,2021-10-08,Google Adwords
8acae22e,0.99,2021-10-08,Google Adwords
8acae22e,0.99,2021-10-08,Google Adwords
8ad1f00c,0.99,2021-10-11,Facebook Ads
8ae72414,0.99,2021-10-14,Facebook Ads
8ae72414,0.99,2021-10-14,Facebook Ads
8ae72414,0.99,2021-10-14,Facebook Ads
8b11d8ec,0.99,2021-10-27,Google Adwords
8b11d8ec,0.99,2021-10-27,Google Adwords
8b14af30,0.99,2021-10-25,Google Adwords
8b1ae92c,0.99,2021-10-10,Facebook Ads
8b1ae92c,0.99,2021-10-10,Facebook Ads
8b31f85e,0.99,2021-10-30,Facebook Ads
8b31f85e,0.99,2021-10-30,Facebook Ads
8b3d8ca3,0.99,2021-10-10,Google Adwords
8b3d8ca3,0.99,2021-10-10,Google Adwords
8b41a8a2,2.99,2021-10-04,Google Adwords
8b41a8a2,0.99,2021-10-04,Google Adwords
8b609f9d,0.99,2021-10-07,Google Adwords
8b609f9d,0.99,2021-10-07,Google Adwords
8b609f9d,0.99,2021-10-07,Google Adwords
8b609f9d,2.99,2021-10-07,Google Adwords
8b6a916b,2.99,2021-10-09,Facebook Ads
8b6a916b,2.99,2021-10-09,Facebook Ads
8b8cf86a,0.99,2021-10-09,Google Adwords
8b8cf86a,0.99,2021-10-09,Google Adwords
8b8d6882,0.99,2021-10-24,Google Adwords
8b9443b8,0.99,2021-10-21,Google Adwords
8bc4b816,4.99,2021-10-26,Google Adwords
8bd00542,0.99,2021-10-12,Facebook Ads
8bd00542,0.99,2021-10-12,Facebook Ads
8bf4edc3,0.99,2021-10-30,organic
8bfafa8f,0.99,2021-10-04,Google Adwords
8bfafa8f,0.99,2021-10-04,Google Adwords
8bfafa8f,0.99,2021-10-04,Google Adwords
8bfafa8f,0.99,2021-10-04,Google Adwords
8c063ff4,0.99,2021-10-14,organic
8c063ff4,4.99,2021-10-14,organic
8c08f6a5,0.99,2021-10-02,Google Adwords
8c08f6a5,0.99,2021-10-02,Google Adwords
8c08f6a5,2.99,2021-10-02,Google Adwords
8c08f6a5,0.99,2021-10-02,Google Adwords
8c230e0c,0.99,2021-10-08,Google Adwords
8c230e0c,0.99,2021-10-08,Google Adwords
8c2ee18f,0.99,2021-10-16,Google Adwords
8c2ee18f,0.99,2021-10-13,Google Adwords
8c4fa5e9,0.99,2021-10-06,Facebook Ads
8c4fa5e9,0.99,2021-10-06,Facebook Ads
8c4fa5e9,0.99,2021-10-06,Facebook Ads
8c77cd8d,0.99,2021-10-11,Facebook Ads
8c77cd8d,0.99,2021-10-11,Facebook Ads
8c89d753,2.99,2021-10-11,Google Adwords
8c8ca62f,0.99,2021-11-04,Facebook Ads
8cad22e4,0.99,2021-10-13,Facebook Ads
8cb0574b,9.99,2021-10-15,Facebook Ads
8cb0574b,4.99,2021-10-15,Facebook Ads
8cb0574b,2.99,2021-10-15,Facebook Ads
